$GATE WITHDRAWAL AT SEG317                                   ELEV OF WITHDRAWAL CENTERLINE:316.     

JDAY,      N2,      DO,
  1518.600,   20.3781,   12.7375,
  1518.650,   20.3758,   12.7372,
  1518.700,   20.3735,   12.7368,
  1518.750,   20.3711,   12.7363,
  1518.800,   20.3687,   12.7358,
  1518.850,   20.3661,   12.7352,
  1518.900,   20.3635,   12.7346,
  1518.950,   20.3611,   12.7340,
  1519.000,   20.3589,   12.7334,
  1519.050,   20.3566,   12.7327,
  1519.100,   20.3543,   12.7320,
  1519.150,   20.3520,   12.7313,
  1519.200,   20.3495,   12.7304,
  1519.250,   20.3463,   12.7294,
  1519.300,   20.3431,   12.7283,
  1519.350,   20.3398,   12.7272,
  1519.400,   20.3364,   12.7260,
  1519.450,   20.3331,   12.7248,
  1519.500,   20.3301,   12.7237,
  1519.550,   20.3272,   12.7226,
  1519.600,   20.3243,   12.7215,
  1519.650,   20.3213,   12.7203,
  1519.700,   20.3177,   12.7188,
  1519.750,   20.3135,   12.7171,
  1519.800,   20.3090,   12.7152,
  1519.850,   20.3042,   12.7133,
  1519.900,   20.3001,   12.7116,
  1519.950,   20.2960,   12.7100,
  1520.000,   20.2922,   12.7084,
  1520.050,   20.2883,   12.7069,
  1520.100,   20.2841,   12.7052,
  1520.150,   20.2799,   12.7035,
  1520.200,   20.2754,   12.7016,
  1520.250,   20.2701,   12.6994,
  1520.300,   20.2646,   12.6971,
  1520.350,   20.2590,   12.6948,
  1520.400,   20.2533,   12.6925,
  1520.450,   20.2484,   12.6904,
  1520.500,   20.2446,   12.6888,
  1520.550,   20.2408,   12.6869,
  1520.600,   20.2370,   12.6851,
  1520.650,   20.2334,   12.6833,
  1520.700,   20.2291,   12.6812,
  1520.750,   20.2235,   12.6787,
  1520.800,   20.2175,   12.6761,
  1520.850,   20.2113,   12.6736,
  1520.900,   20.2054,   12.6712,
  1520.950,   20.1998,   12.6690,
  1521.000,   20.1949,   12.6671,
  1521.050,   20.1911,   12.6656,
  1521.100,   20.1876,   12.6642,
  1521.150,   20.1843,   12.6629,
  1521.200,   20.1808,   12.6615,
  1521.250,   20.1772,   12.6601,
  1521.300,   20.1735,   12.6585,
  1521.350,   20.1698,   12.6569,
  1521.400,   20.1663,   12.6552,
  1521.450,   20.1629,   12.6534,
  1521.500,   20.1598,   12.6516,
  1521.550,   20.1571,   12.6499,
  1521.600,   20.1548,   12.6485,
  1521.650,   20.1528,   12.6472,
  1521.700,   20.1507,   12.6462,
  1521.750,   20.1484,   12.6455,
  1521.800,   20.1463,   12.6449,
  1521.850,   20.1444,   12.6444,
  1521.900,   20.1428,   12.6439,
  1521.950,   20.1414,   12.6434,
  1522.000,   20.1401,   12.6429,
  1522.050,   20.1389,   12.6425,
  1522.100,   20.1379,   12.6421,
  1522.150,   20.1369,   12.6417,
  1522.200,   20.1358,   12.6414,
  1522.250,   20.1346,   12.6411,
  1522.300,   20.1334,   12.6407,
  1522.350,   20.1320,   12.6403,
  1522.400,   20.1306,   12.6398,
  1522.450,   20.1294,   12.6394,
  1522.500,   20.1281,   12.6390,
  1522.550,   20.1268,   12.6385,
  1522.600,   20.1256,   12.6380,
  1522.650,   20.1244,   12.6375,
  1522.700,   20.1231,   12.6371,
  1522.750,   20.1219,   12.6367,
  1522.800,   20.1207,   12.6363,
  1522.850,   20.1195,   12.6357,
  1522.900,   20.1184,   12.6352,
  1522.950,   20.1174,   12.6347,
  1523.000,   20.1165,   12.6340,
  1523.050,   20.1157,   12.6334,
  1523.100,   20.1149,   12.6329,
  1523.150,   20.1142,   12.6324,
  1523.200,   20.1132,   12.6320,
  1523.250,   20.1120,   12.6315,
  1523.300,   20.1106,   12.6309,
  1523.350,   20.1093,   12.6303,
  1523.400,   20.1080,   12.6294,
  1523.450,   20.1069,   12.6287,
  1523.500,   20.1059,   12.6282,
  1523.550,   20.1050,   12.6277,
  1523.600,   20.1041,   12.6273,
  1523.650,   20.1032,   12.6269,
  1523.700,   20.1024,   12.6268,
  1523.750,   20.1017,   12.6270,
  1523.800,   20.1009,   12.6271,
  1523.850,   20.1001,   12.6271,
  1523.900,   20.0993,   12.6268,
  1523.950,   20.0986,   12.6265,
  1524.000,   20.0979,   12.6262,
  1524.050,   20.0972,   12.6259,
  1524.100,   20.0966,   12.6256,
  1524.150,   20.0959,   12.6254,
  1524.200,   20.0954,   12.6252,
  1524.250,   20.0948,   12.6250,
  1524.300,   20.0942,   12.6248,
  1524.350,   20.0937,   12.6247,
  1524.400,   20.0931,   12.6243,
  1524.450,   20.0924,   12.6237,
  1524.500,   20.0916,   12.6229,
  1524.550,   20.0908,   12.6219,
  1524.600,   20.0900,   12.6210,
  1524.650,   20.0895,   12.6206,
  1524.700,   20.0891,   12.6205,
  1524.750,   20.0890,   12.6208,
  1524.800,   20.0890,   12.6213,
  1524.850,   20.0887,   12.6215,
  1524.900,   20.0884,   12.6216,
  1524.950,   20.0880,   12.6216,
  1525.000,   20.0875,   12.6214,
  1525.050,   20.0871,   12.6211,
  1525.100,   20.0865,   12.6207,
  1525.150,   20.0860,   12.6200,
  1525.200,   20.0859,   12.6199,
  1525.250,   20.0860,   12.6201,
  1525.300,   20.0860,   12.6200,
  1525.350,   20.0859,   12.6197,
  1525.400,   20.0855,   12.6191,
  1525.450,   20.0848,   12.6181,
  1525.500,   20.0841,   12.6171,
  1525.550,   20.0832,   12.6160,
  1525.600,   20.0824,   12.6149,
  1525.650,   20.0817,   12.6141,
  1525.700,   20.0819,   12.6147,
  1525.750,   20.0826,   12.6159,
  1525.800,   20.0835,   12.6174,
  1525.850,   20.0842,   12.6187,
  1525.900,   20.0847,   12.6193,
  1525.950,   20.0848,   12.6197,
  1526.000,   20.0849,   12.6198,
  1526.050,   20.0851,   12.6202,
  1526.100,   20.0853,   12.6205,
  1526.150,   20.0855,   12.6206,
  1526.200,   20.0853,   12.6205,
  1526.250,   20.0851,   12.6202,
  1526.300,   20.0855,   12.6206,
  1526.350,   20.0858,   12.6208,
  1526.400,   20.0854,   12.6200,
  1526.450,   20.0844,   12.6186,
  1526.500,   20.0834,   12.6171,
  1526.550,   20.0825,   12.6159,
  1526.600,   20.0820,   12.6151,
  1526.650,   20.0816,   12.6143,
  1526.700,   20.0817,   12.6141,
  1526.750,   20.0827,   12.6150,
  1526.800,   20.0839,   12.6161,
  1526.850,   20.0850,   12.6171,
  1526.900,   20.0859,   12.6180,
  1526.950,   20.0870,   12.6189,
  1527.000,   20.0879,   12.6196,
  1527.050,   20.0886,   12.6203,
  1527.100,   20.0894,   12.6209,
  1527.150,   20.0905,   12.6218,
  1527.200,   20.0918,   12.6229,
  1527.250,   20.0935,   12.6246,
  1527.300,   20.0946,   12.6254,
  1527.350,   20.0963,   12.6270,
  1527.400,   20.0974,   12.6280,
  1527.450,   20.0980,   12.6283,
  1527.500,   20.0984,   12.6285,
  1527.550,   20.0980,   12.6281,
  1527.600,   20.0976,   12.6276,
  1527.650,   20.0973,   12.6273,
  1527.700,   20.0972,   12.6273,
  1527.750,   20.0975,   12.6278,
  1527.800,   20.0981,   12.6285,
  1527.850,   20.0989,   12.6295,
  1527.900,   20.0997,   12.6306,
  1527.950,   20.1000,   12.6312,
  1528.000,   20.1006,   12.6322,
  1528.050,   20.1007,   12.6327,
  1528.100,   20.1005,   12.6329,
  1528.150,   20.1001,   12.6330,
  1528.200,   20.0994,   12.6330,
  1528.250,   20.0995,   12.6337,
  1528.300,   20.0991,   12.6340,
  1528.350,   20.0993,   12.6348,
  1528.400,   20.0996,   12.6357,
  1528.450,   20.0988,   12.6357,
  1528.500,   20.0967,   12.6346,
  1528.550,   20.0950,   12.6337,
  1528.600,   20.0931,   12.6328,
  1528.650,   20.0921,   12.6327,
  1528.700,   20.0924,   12.6336,
  1528.750,   20.0953,   12.6366,
  1528.800,   20.0982,   12.6396,
  1528.850,   20.1008,   12.6423,
  1528.900,   20.1022,   12.6441,
  1528.950,   20.1023,   12.6448,
  1529.000,   20.1012,   12.6447,
  1529.050,   20.1002,   12.6444,
  1529.100,   20.0981,   12.6432,
  1529.150,   20.0976,   12.6432,
  1529.200,   20.0991,   12.6446,
  1529.250,   20.0999,   12.6453,
  1529.300,   20.1023,   12.6471,
  1529.350,   20.1056,   12.6496,
  1529.400,   20.1092,   12.6521,
  1529.450,   20.1119,   12.6539,
  1529.500,   20.1118,   12.6534,
  1529.550,   20.1104,   12.6515,
  1529.600,   20.1093,   12.6499,
  1529.650,   20.1098,   12.6494,
  1529.700,   20.1135,   12.6516,
  1529.750,   20.1180,   12.6546,
  1529.800,   20.1234,   12.6583,
  1529.850,   20.1308,   12.6638,
  1529.900,   20.1386,   12.6689,
  1529.950,   20.1454,   12.6736,
  1530.000,   20.1495,   12.6767,
  1530.050,   20.1514,   12.6774,
  1530.100,   20.1528,   12.6778,
  1530.150,   20.1549,   12.6795,
  1530.200,   20.1572,   12.6810,
  1530.250,   20.1608,   12.6827,
  1530.300,   20.1646,   12.6860,
  1530.350,   20.1682,   12.6887,
  1530.400,   20.1710,   12.6903,
  1530.450,   20.1737,   12.6914,
  1530.500,   20.1775,   12.6926,
  1530.550,   20.1813,   12.6937,
  1530.600,   20.1829,   12.6941,
  1530.650,   20.1855,   12.6939,
  1530.700,   20.1901,   12.6956,
  1530.750,   20.1968,   12.7003,
  1530.800,   20.2045,   12.7069,
  1530.850,   20.2120,   12.7132,
  1530.900,   20.2175,   12.7172,
  1530.950,   20.2212,   12.7192,
  1531.000,   20.2230,   12.7202,
  1531.050,   20.2261,   12.7210,
  1531.100,   20.2290,   12.7218,
  1531.150,   20.2303,   12.7227,
  1531.200,   20.2320,   12.7238,
  1531.250,   20.2334,   12.7247,
  1531.300,   20.2334,   12.7255,
  1531.350,   20.2330,   12.7259,
  1531.400,   20.2360,   12.7265,
  1531.450,   20.2391,   12.7276,
  1531.500,   20.2431,   12.7294,
  1531.550,   20.2493,   12.7312,
  1531.600,   20.2537,   12.7332,
  1531.650,   20.2586,   12.7355,
  1531.700,   20.2605,   12.7371,
  1531.750,   20.2619,   12.7395,
  1531.800,   20.2626,   12.7411,
  1531.850,   20.2629,   12.7424,
  1531.900,   20.2633,   12.7427,
  1531.950,   20.2634,   12.7424,
  1532.000,   20.2626,   12.7409,
  1532.050,   20.2620,   12.7401,
  1532.100,   20.2614,   12.7402,
  1532.150,   20.2601,   12.7389,
  1532.200,   20.2585,   12.7375,
  1532.250,   20.2570,   12.7368,
  1532.300,   20.2562,   12.7368,
  1532.350,   20.2553,   12.7363,
  1532.400,   20.2556,   12.7356,
  1532.450,   20.2567,   12.7349,
  1532.500,   20.2584,   12.7349,
  1532.550,   20.2581,   12.7327,
  1532.600,   20.2575,   12.7304,
  1532.650,   20.2595,   12.7300,
  1532.700,   20.2661,   12.7339,
  1532.750,   20.2771,   12.7416,
  1532.800,   20.2892,   12.7512,
  1532.850,   20.3000,   12.7596,
  1532.900,   20.3079,   12.7653,
  1532.950,   20.3137,   12.7689,
  1533.000,   20.3178,   12.7727,
  1533.050,   20.3187,   12.7721,
  1533.100,   20.3207,   12.7722,
  1533.150,   20.3250,   12.7750,
  1533.200,   20.3328,   12.7813,
  1533.250,   20.3410,   12.7859,
  1533.300,   20.3532,   12.7947,
  1533.350,   20.3620,   12.8000,
  1533.400,   20.3684,   12.8042,
  1533.450,   20.3736,   12.8063,
  1533.500,   20.3787,   12.8063,
  1533.550,   20.3867,   12.8093,
  1533.600,   20.3943,   12.8129,
  1533.650,   20.3990,   12.8142,
  1533.700,   20.4029,   12.8156,
  1533.750,   20.4086,   12.8190,
  1533.800,   20.4152,   12.8237,
  1533.850,   20.4224,   12.8290,
  1533.900,   20.4276,   12.8334,
  1533.950,   20.4294,   12.8336,
  1534.000,   20.4301,   12.8313,
  1534.050,   20.4324,   12.8306,
  1534.100,   20.4350,   12.8302,
  1534.150,   20.4377,   12.8315,
  1534.200,   20.4373,   12.8284,
  1534.250,   20.4390,   12.8288,
  1534.300,   20.4404,   12.8298,
  1534.350,   20.4359,   12.8238,
  1534.400,   20.4358,   12.8211,
  1534.450,   20.4434,   12.8246,
  1534.500,   20.4518,   12.8283,
  1534.550,   20.4607,   12.8329,
  1534.600,   20.4701,   12.8381,
  1534.650,   20.4789,   12.8433,
  1534.700,   20.4930,   12.8534,
  1534.750,   20.5181,   12.8729,
  1534.800,   20.5440,   12.8942,
  1534.850,   20.5638,   12.9122,
  1534.900,   20.5749,   12.9237,
  1534.950,   20.5775,   12.9293,
  1535.000,   20.5737,   12.9293,
  1535.050,   20.5685,   12.9281,
  1535.100,   20.5609,   12.9248,
  1535.150,   20.5531,   12.9211,
  1535.200,   20.5455,   12.9170,
  1535.250,   20.5376,   12.9125,
  1535.300,   20.5298,   12.9078,
  1535.350,   20.5212,   12.9026,
  1535.400,   20.5105,   12.8959,
  1535.450,   20.4996,   12.8889,
  1535.500,   20.4936,   12.8848,
  1535.550,   20.4917,   12.8829,
  1535.600,   20.4920,   12.8825,
  1535.650,   20.4953,   12.8838,
  1535.700,   20.4998,   12.8858,
  1535.750,   20.5050,   12.8886,
  1535.800,   20.5119,   12.8921,
  1535.850,   20.5144,   12.8932,
  1535.900,   20.5189,   12.8954,
  1535.950,   20.5258,   12.8990,
  1536.000,   20.5326,   12.9028,
  1536.050,   20.5384,   12.9062,
  1536.100,   20.5412,   12.9079,
  1536.150,   20.5406,   12.9076,
  1536.200,   20.5401,   12.9072,
  1536.250,   20.5382,   12.9059,
  1536.300,   20.5290,   12.9002,
  1536.350,   20.5230,   12.8960,
  1536.400,   20.5230,   12.8951,
  1536.450,   20.5274,   12.8965,
  1536.500,   20.5306,   12.8975,
  1536.550,   20.5339,   12.8985,
  1536.600,   20.5382,   12.9002,
  1536.650,   20.5432,   12.9025,
  1536.700,   20.5483,   12.9048,
  1536.750,   20.5522,   12.9065,
  1536.800,   20.5528,   12.9062,
  1536.850,   20.5513,   12.9049,
  1536.900,   20.5503,   12.9038,
  1536.950,   20.5519,   12.9042,
  1537.000,   20.5562,   12.9063,
  1537.050,   20.5599,   12.9080,
  1537.100,   20.5637,   12.9093,
  1537.150,   20.5690,   12.9126,
  1537.200,   20.5698,   12.9123,
  1537.250,   20.5680,   12.9112,
  1537.300,   20.5637,   12.9089,
  1537.350,   20.5617,   12.9080,
  1537.400,   20.5619,   12.9084,
  1537.450,   20.5633,   12.9093,
  1537.500,   20.5664,   12.9110,
  1537.550,   20.5696,   12.9126,
  1537.600,   20.5732,   12.9144,
  1537.650,   20.5763,   12.9159,
  1537.700,   20.5773,   12.9157,
  1537.750,   20.5777,   12.9150,
  1537.800,   20.5793,   12.9154,
  1537.850,   20.5818,   12.9165,
  1537.900,   20.5820,   12.9150,
  1537.950,   20.5835,   12.9144,
  1538.000,   20.5871,   12.9151,
  1538.050,   20.5888,   12.9142,
  1538.100,   20.5906,   12.9135,
  1538.150,   20.5905,   12.9112,
  1538.200,   20.5960,   12.9146,
  1538.250,   20.5994,   12.9173,
  1538.300,   20.6030,   12.9204,
  1538.350,   20.6076,   12.9242,
  1538.400,   20.6159,   12.9310,
  1538.450,   20.6220,   12.9339,
  1538.500,   20.6291,   12.9371,
  1538.550,   20.6358,   12.9404,
  1538.600,   20.6416,   12.9434,
  1538.650,   20.6479,   12.9465,
  1538.700,   20.6556,   12.9509,
  1538.750,   20.6634,   12.9558,
  1538.800,   20.6701,   12.9601,
  1538.850,   20.6768,   12.9644,
  1538.900,   20.6846,   12.9693,
  1538.950,   20.6922,   12.9736,
  1539.000,   20.6988,   12.9772,
  1539.050,   20.7055,   12.9808,
  1539.100,   20.7100,   12.9830,
  1539.150,   20.7149,   12.9857,
  1539.200,   20.7185,   12.9875,
  1539.250,   20.7172,   12.9864,
  1539.300,   20.7094,   12.9815,
  1539.350,   20.6965,   12.9722,
  1539.400,   20.6853,   12.9632,
  1539.450,   20.6752,   12.9546,
  1539.500,   20.6664,   12.9464,
  1539.550,   20.6610,   12.9404,
  1539.600,   20.6571,   12.9353,
  1539.650,   20.6555,   12.9320,
  1539.700,   20.6544,   12.9292,
  1539.750,   20.6524,   12.9259,
  1539.800,   20.6559,   12.9273,
  1539.850,   20.6619,   12.9312,
  1539.900,   20.6609,   12.9301,
  1539.950,   20.6564,   12.9261,
  1540.000,   20.6465,   12.9177,
  1540.050,   20.6501,   12.9197,
  1540.100,   20.6469,   12.9169,
  1540.150,   20.6505,   12.9194,
  1540.200,   20.6650,   12.9302,
  1540.250,   20.6726,   12.9362,
  1540.300,   20.6854,   12.9465,
  1540.350,   20.6901,   12.9510,
  1540.400,   20.6888,   12.9509,
  1540.450,   20.6772,   12.9431,
  1540.500,   20.6608,   12.9316,
  1540.550,   20.6381,   12.9146,
  1540.600,   20.6176,   12.8989,
  1540.650,   20.5888,   12.8769,
  1540.700,   20.5757,   12.8659,
  1540.750,   20.5686,   12.8598,
  1540.800,   20.5656,   12.8570,
  1540.850,   20.5648,   12.8557,
  1540.900,   20.5738,   12.8615,
  1540.950,   20.5690,   12.8577,
  1541.000,   20.5664,   12.8556,
  1541.050,   20.5463,   12.8412,
  1541.100,   20.5495,   12.8429,
  1541.150,   20.5548,   12.8468,
  1541.200,   20.5596,   12.8504,
  1541.250,   20.5729,   12.8600,
  1541.300,   20.6073,   12.8840,
  1541.350,   20.6149,   12.8896,
  1541.400,   20.6300,   12.9001,
  1541.450,   20.6396,   12.9068,
  1541.500,   20.6541,   12.9166,
  1541.550,   20.6767,   12.9319,
  1541.600,   20.7037,   12.9501,
  1541.650,   20.7315,   12.9689,
  1541.700,   20.7533,   12.9836,
  1541.750,   20.7771,   12.9998,
  1541.800,   20.7989,   13.0149,
  1541.850,   20.8119,   13.0243,
  1541.900,   20.8224,   13.0319,
  1541.950,   20.8288,   13.0364,
  1542.000,   20.8349,   13.0405,
  1542.050,   20.8382,   13.0426,
  1542.100,   20.8400,   13.0438,
  1542.150,   20.8402,   13.0439,
  1542.200,   20.8399,   13.0432,
  1542.250,   20.8384,   13.0419,
  1542.300,   20.8351,   13.0389,
  1542.350,   20.8307,   13.0353,
  1542.400,   20.8255,   13.0308,
  1542.450,   20.8207,   13.0264,
  1542.500,   20.8177,   13.0232,
  1542.550,   20.8128,   13.0186,
  1542.600,   20.8106,   13.0157,
  1542.650,   20.8109,   13.0148,
  1542.700,   20.8096,   13.0128,
  1542.750,   20.8114,   13.0131,
  1542.800,   20.8138,   13.0138,
  1542.850,   20.8171,   13.0152,
  1542.900,   20.8177,   13.0148,
  1542.950,   20.8183,   13.0144,
  1543.000,   20.8184,   13.0133,
  1543.050,   20.8172,   13.0115,
  1543.100,   20.8191,   13.0118,
  1543.150,   20.8233,   13.0137,
  1543.200,   20.8298,   13.0174,
  1543.250,   20.8356,   13.0207,
  1543.300,   20.8351,   13.0198,
  1543.350,   20.8372,   13.0205,
  1543.400,   20.8398,   13.0214,
  1543.450,   20.8426,   13.0226,
  1543.500,   20.8414,   13.0210,
  1543.550,   20.8420,   13.0207,
  1543.600,   20.8453,   13.0224,
  1543.650,   20.8479,   13.0236,
  1543.700,   20.8511,   13.0253,
  1543.750,   20.8546,   13.0271,
  1543.800,   20.8584,   13.0291,
  1543.850,   20.8605,   13.0300,
  1543.900,   20.8601,   13.0292,
  1543.950,   20.8598,   13.0283,
  1544.000,   20.8568,   13.0257,
  1544.050,   20.8538,   13.0231,
  1544.100,   20.8508,   13.0207,
  1544.150,   20.8452,   13.0166,
  1544.200,   20.8369,   13.0107,
  1544.250,   20.8265,   13.0034,
  1544.300,   20.8193,   12.9984,
  1544.350,   20.8133,   12.9942,
  1544.400,   20.8132,   12.9938,
  1544.450,   20.8048,   12.9880,
  1544.500,   20.7961,   12.9820,
  1544.550,   20.7886,   12.9768,
  1544.600,   20.7769,   12.9689,
  1544.650,   20.7806,   12.9712,
  1544.700,   20.7794,   12.9702,
  1544.750,   20.7902,   12.9770,
  1544.800,   20.7943,   12.9793,
  1544.850,   20.7940,   12.9788,
  1544.900,   20.7891,   12.9753,
  1544.950,   20.7803,   12.9692,
  1545.000,   20.7723,   12.9637,
  1545.050,   20.7649,   12.9585,
  1545.100,   20.7577,   12.9535,
  1545.150,   20.7553,   12.9516,
  1545.200,   20.7630,   12.9564,
  1545.250,   20.7452,   12.9445,
  1545.300,   20.7489,   12.9465,
  1545.350,   20.7249,   12.9307,
  1545.400,   20.6967,   12.9124,
  1545.450,   20.6962,   12.9120,
  1545.500,   20.6726,   12.8967,
  1545.550,   20.6738,   12.8975,
  1545.600,   20.6510,   12.8828,
  1545.650,   20.6462,   12.8796,
  1545.700,   20.6388,   12.8747,
  1545.750,   20.6344,   12.8718,
  1545.800,   20.6522,   12.8830,
  1545.850,   20.6524,   12.8828,
  1545.900,   20.6696,   12.8935,
  1545.950,   20.6622,   12.8883,
  1546.000,   20.6599,   12.8865,
  1546.050,   20.6502,   12.8799,
  1546.100,   20.6465,   12.8772,
  1546.150,   20.6664,   12.8897,
  1546.200,   20.6649,   12.8884,
  1546.250,   20.6670,   12.8894,
  1546.300,   20.6768,   12.8954,
  1546.350,   20.6695,   12.8903,
  1546.400,   20.6539,   12.8799,
  1546.450,   20.6414,   12.8714,
  1546.500,   20.6068,   12.8486,
  1546.550,   20.5635,   12.8202,
  1546.600,   20.5410,   12.8053,
  1546.650,   20.5261,   12.7953,
  1546.700,   20.5170,   12.7898,
  1546.750,   20.5223,   12.7933,
  1546.800,   20.5178,   12.7902,
  1546.850,   20.5239,   12.7941,
  1546.900,   20.5355,   12.8013,
  1546.950,   20.5289,   12.7967,
  1547.000,   20.5251,   12.7940,
  1547.050,   20.5078,   12.7825,
  1547.100,   20.5067,   12.7816,
  1547.150,   20.5065,   12.7813,
  1547.200,   20.5051,   12.7801,
  1547.250,   20.5204,   12.7900,
  1547.300,   20.5278,   12.7948,
  1547.350,   20.5201,   12.7898,
  1547.400,   20.5003,   12.7771,
  1547.450,   20.4706,   12.7582,
  1547.500,   20.4425,   12.7404,
  1547.550,   20.4102,   12.7201,
  1547.600,   20.3853,   12.7047,
  1547.650,   20.3618,   12.6902,
  1547.700,   20.3436,   12.6791,
  1547.750,   20.3392,   12.6766,
  1547.800,   20.3315,   12.6720,
  1547.850,   20.3475,   12.6824,
  1547.900,   20.3850,   12.7065,
  1547.950,   20.3844,   12.7063,
  1548.000,   20.3688,   12.6965,
  1548.050,   20.3925,   12.7116,
  1548.100,   20.3713,   12.6981,
  1548.150,   20.3767,   12.7015,
  1548.200,   20.4085,   12.7217,
  1548.250,   20.4783,   12.7660,
  1548.300,   20.5616,   12.8189,
  1548.350,   20.6436,   12.8708,
  1548.400,   20.7056,   12.9099,
  1548.450,   20.7548,   12.9408,
  1548.500,   20.7910,   12.9633,
  1548.550,   20.8211,   12.9819,
  1548.600,   20.8419,   12.9945,
  1548.650,   20.8581,   13.0042,
  1548.700,   20.8719,   13.0124,
  1548.750,   20.8828,   13.0187,
  1548.800,   20.8917,   13.0237,
  1548.850,   20.8981,   13.0272,
  1548.900,   20.9014,   13.0286,
  1548.950,   20.9035,   13.0294,
  1549.000,   20.9017,   13.0278,
  1549.050,   20.8981,   13.0251,
  1549.100,   20.8926,   13.0212,
  1549.150,   20.8834,   13.0151,
  1549.200,   20.8745,   13.0091,
  1549.250,   20.8657,   13.0032,
  1549.300,   20.8488,   12.9922,
  1549.350,   20.8308,   12.9805,
  1549.400,   20.8082,   12.9659,
  1549.450,   20.7754,   12.9449,
  1549.500,   20.7461,   12.9261,
  1549.550,   20.7162,   12.9069,
  1549.600,   20.6966,   12.8942,
  1549.650,   20.6728,   12.8789,
  1549.700,   20.6551,   12.8673,
  1549.750,   20.6507,   12.8642,
  1549.800,   20.6531,   12.8654,
  1549.850,   20.6600,   12.8695,
  1549.900,   20.6681,   12.8744,
  1549.950,   20.6674,   12.8737,
  1550.000,   20.6659,   12.8727,
  1550.050,   20.6582,   12.8677,
  1550.100,   20.6559,   12.8663,
  1550.150,   20.6342,   12.8522,
  1550.200,   20.6401,   12.8557,
  1550.250,   20.6335,   12.8512,
  1550.300,   20.6391,   12.8545,
  1550.350,   20.6440,   12.8575,
  1550.400,   20.6387,   12.8539,
  1550.450,   20.6247,   12.8447,
  1550.500,   20.5964,   12.8263,
  1550.550,   20.5719,   12.8105,
  1550.600,   20.5513,   12.7973,
  1550.650,   20.5351,   12.7869,
  1550.700,   20.5269,   12.7817,
  1550.750,   20.5240,   12.7796,
  1550.800,   20.5244,   12.7798,
  1550.850,   20.5292,   12.7828,
  1550.900,   20.5217,   12.7779,
  1550.950,   20.5178,   12.7754,
  1551.000,   20.4850,   12.7542,
  1551.050,   20.4447,   12.7281,
  1551.100,   20.4181,   12.7108,
  1551.150,   20.4254,   12.7155,
  1551.200,   20.4104,   12.7056,
  1551.250,   20.4113,   12.7061,
  1551.300,   20.4561,   12.7352,
  1551.350,   20.4725,   12.7458,
  1551.400,   20.4609,   12.7381,
  1551.450,   20.4632,   12.7396,
  1551.500,   20.4708,   12.7446,
  1551.550,   20.4862,   12.7548,
  1551.600,   20.5128,   12.7720,
  1551.650,   20.5490,   12.7954,
  1551.700,   20.5889,   12.8206,
  1551.750,   20.6227,   12.8417,
  1551.800,   20.6502,   12.8588,
  1551.850,   20.6674,   12.8695,
  1551.900,   20.6746,   12.8738,
  1551.950,   20.6746,   12.8736,
  1552.000,   20.6699,   12.8705,
  1552.050,   20.6653,   12.8675,
  1552.100,   20.6603,   12.8642,
  1552.150,   20.6577,   12.8624,
  1552.200,   20.6533,   12.8595,
  1552.250,   20.6435,   12.8532,
  1552.300,   20.6373,   12.8490,
  1552.350,   20.6295,   12.8439,
  1552.400,   20.6157,   12.8351,
  1552.450,   20.5940,   12.8215,
  1552.500,   20.5771,   12.8107,
  1552.550,   20.5624,   12.8013,
  1552.600,   20.5501,   12.7934,
  1552.650,   20.5447,   12.7898,
  1552.700,   20.5408,   12.7872,
  1552.750,   20.5421,   12.7878,
  1552.800,   20.5401,   12.7864,
  1552.850,   20.5378,   12.7847,
  1552.900,   20.5362,   12.7835,
  1552.950,   20.5327,   12.7811,
  1553.000,   20.5242,   12.7757,
  1553.050,   20.5169,   12.7711,
  1553.100,   20.5152,   12.7699,
  1553.150,   20.5141,   12.7690,
  1553.200,   20.5091,   12.7658,
  1553.250,   20.5174,   12.7707,
  1553.300,   20.5230,   12.7739,
  1553.350,   20.5243,   12.7744,
  1553.400,   20.5252,   12.7746,
  1553.450,   20.5247,   12.7740,
  1553.500,   20.5240,   12.7733,
  1553.550,   20.5212,   12.7713,
  1553.600,   20.5182,   12.7691,
  1553.650,   20.5164,   12.7678,
  1553.700,   20.5130,   12.7654,
  1553.750,   20.5087,   12.7625,
  1553.800,   20.5032,   12.7589,
  1553.850,   20.4945,   12.7532,
  1553.900,   20.4870,   12.7483,
  1553.950,   20.4792,   12.7431,
  1554.000,   20.4714,   12.7380,
  1554.050,   20.4624,   12.7321,
  1554.100,   20.4533,   12.7261,
  1554.150,   20.4410,   12.7183,
  1554.200,   20.4298,   12.7110,
  1554.250,   20.4222,   12.7060,
  1554.300,   20.4085,   12.6971,
  1554.350,   20.3971,   12.6897,
  1554.400,   20.3816,   12.6797,
  1554.450,   20.3574,   12.6640,
  1554.500,   20.3275,   12.6448,
  1554.550,   20.3004,   12.6275,
  1554.600,   20.2714,   12.6088,
  1554.650,   20.2601,   12.6017,
  1554.700,   20.2367,   12.5864,
  1554.750,   20.2218,   12.5766,
  1554.800,   20.2144,   12.5716,
  1554.850,   20.2221,   12.5763,
  1554.900,   20.2283,   12.5800,
  1554.950,   20.2290,   12.5800,
  1555.000,   20.2358,   12.5841,
  1555.050,   20.2425,   12.5883,
  1555.100,   20.2479,   12.5916,
  1555.150,   20.2511,   12.5937,
  1555.200,   20.2546,   12.5959,
