$GATE WITHDRAWAL AT SEG317                                   ELEV OF WITHDRAWAL CENTERLINE:347.     

JDAY,      N2,      DO,
    39.300,   20.5457,   12.4986,
    39.350,   20.5358,   12.4880,
    39.400,   20.5303,   12.4811,
    39.450,   20.5290,   12.4777,
    39.500,   20.5325,   12.4788,
    39.550,   20.5392,   12.4833,
    39.600,   20.5466,   12.4895,
    39.650,   20.5512,   12.4923,
    39.700,   20.5549,   12.4941,
    39.750,   20.5529,   12.4909,
    39.800,   20.5477,   12.4851,
    39.850,   20.5439,   12.4804,
    39.900,   20.5434,   12.4791,
    39.950,   20.5478,   12.4821,
    40.000,   20.5543,   12.4869,
    40.050,   20.5644,   12.4951,
    40.100,   20.5716,   12.5004,
    40.150,   20.5751,   12.5024,
    40.200,   20.5747,   12.5008,
    40.250,   20.5687,   12.4944,
    40.300,   20.5572,   12.4850,
    40.350,   20.5454,   12.4784,
    40.400,   20.5329,   12.4704,
    40.450,   20.5211,   12.4595,
    40.500,   20.5095,   12.4440,
    40.550,   20.4945,   12.4266,
    40.600,   20.4814,   12.4118,
    40.650,   20.4702,   12.3993,
    40.700,   20.4619,   12.3901,
    40.750,   20.4559,   12.3863,
    40.800,   20.4510,   12.3873,
    40.850,   20.4457,   12.3848,
    40.900,   20.4421,   12.3776,
    40.950,   20.4403,   12.3718,
    41.000,   20.4402,   12.3683,
    41.050,   20.4406,   12.3657,
    41.100,   20.4418,   12.3645,
    41.150,   20.4418,   12.3626,
    41.200,   20.4412,   12.3604,
    41.250,   20.4386,   12.3565,
    41.300,   20.4379,   12.3581,
    41.350,   20.4392,   12.3636,
    41.400,   20.4413,   12.3682,
    41.450,   20.4441,   12.3720,
    41.500,   20.4508,   12.3787,
    41.550,   20.4591,   12.3862,
    41.600,   20.4675,   12.3934,
    41.650,   20.4770,   12.4019,
    41.700,   20.4863,   12.4091,
    41.750,   20.4907,   12.4112,
    41.800,   20.4915,   12.4097,
    41.850,   20.4917,   12.4084,
    41.900,   20.4942,   12.4094,
    41.950,   20.5002,   12.4113,
    42.000,   20.5066,   12.4094,
    42.050,   20.5153,   12.4111,
    42.100,   20.5209,   12.4115,
    42.150,   20.5238,   12.4107,
    42.200,   20.5260,   12.4101,
    42.250,   20.5295,   12.4114,
    42.300,   20.5362,   12.4158,
    42.350,   20.5437,   12.4212,
    42.400,   20.5538,   12.4289,
    42.450,   20.5629,   12.4356,
    42.500,   20.5697,   12.4404,
    42.550,   20.5794,   12.4480,
    42.600,   20.5954,   12.4615,
    42.650,   20.6174,   12.4802,
    42.700,   20.6429,   12.5042,
    42.750,   20.6705,   12.5355,
    42.800,   20.6902,   12.5577,
    42.850,   20.7092,   12.5787,
    42.900,   20.7297,   12.5992,
    42.950,   20.7573,   12.6226,
    43.000,   20.7885,   12.6481,
    43.050,   20.8194,   12.6732,
    43.100,   20.8457,   12.6944,
    43.150,   20.8603,   12.7051,
    43.200,   20.8788,   12.7181,
    43.250,   20.8958,   12.7281,
    43.300,   20.9094,   12.7344,
    43.350,   20.9143,   12.7327,
    43.400,   20.9065,   12.7194,
    43.450,   20.9012,   12.7083,
    43.500,   20.9043,   12.7046,
    43.550,   20.9219,   12.7134,
    43.600,   20.9482,   12.7301,
    43.650,   20.9738,   12.7481,
    43.700,   20.9883,   12.7585,
    43.750,   20.9691,   12.7401,
    43.800,   20.9385,   12.7122,
    43.850,   20.9081,   12.6844,
    43.900,   20.8861,   12.6630,
    43.950,   20.8677,   12.6444,
    44.000,   20.8431,   12.6200,
    44.050,   20.8032,   12.5806,
    44.100,   20.7678,   12.5436,
    44.150,   20.7364,   12.5127,
    44.200,   20.7119,   12.4888,
    44.250,   20.6929,   12.4723,
    44.300,   20.6816,   12.4625,
    44.350,   20.6769,   12.4582,
    44.400,   20.6812,   12.4609,
    44.450,   20.6933,   12.4705,
    44.500,   20.7205,   12.4924,
    44.550,   20.7573,   12.5230,
    44.600,   20.8003,   12.5592,
    44.650,   20.8430,   12.5945,
    44.700,   20.8772,   12.6238,
    44.750,   20.9018,   12.6460,
    44.800,   20.9146,   12.6590,
    44.850,   20.9247,   12.6690,
    44.900,   20.9367,   12.6798,
    44.950,   20.9444,   12.6857,
    45.000,   20.9523,   12.6935,
    45.050,   20.9572,   12.6981,
    45.100,   20.9624,   12.7002,
    45.150,   20.9618,   12.6975,
    45.200,   20.9554,   12.6906,
    45.250,   20.9334,   12.6709,
    45.300,   20.9105,   12.6499,
    45.350,   20.8890,   12.6290,
    45.400,   20.8733,   12.6135,
    45.450,   20.8622,   12.6019,
    45.500,   20.8569,   12.5966,
    45.550,   20.8561,   12.5948,
    45.600,   20.8581,   12.5941,
    45.650,   20.8718,   12.6033,
    45.700,   20.8954,   12.6225,
    45.750,   20.9111,   12.6362,
    45.800,   20.9123,   12.6372,
    45.850,   20.9164,   12.6384,
    45.900,   20.9297,   12.6457,
    45.950,   20.9572,   12.6645,
    46.000,   20.9772,   12.6769,
    46.050,   20.9986,   12.6910,
    46.100,   21.0071,   12.6948,
    46.150,   21.0099,   12.6941,
    46.200,   21.0161,   12.6971,
    46.250,   21.0165,   12.6955,
    46.300,   21.0041,   12.6882,
    46.350,   20.9866,   12.6777,
    46.400,   20.9732,   12.6678,
    46.450,   20.9623,   12.6557,
    46.500,   20.9546,   12.6447,
    46.550,   20.9480,   12.6354,
    46.600,   20.9467,   12.6310,
    46.650,   20.9463,   12.6265,
    46.700,   20.9435,   12.6191,
    46.750,   20.9381,   12.6101,
    46.800,   20.9375,   12.6056,
    46.850,   20.9423,   12.6053,
    46.900,   20.9555,   12.6108,
    46.950,   20.9838,   12.6230,
    47.000,   21.0135,   12.6305,
    47.050,   21.0599,   12.6520,
    47.100,   21.1143,   12.6808,
    47.150,   21.1537,   12.7024,
    47.200,   21.1830,   12.7199,
    47.250,   21.1865,   12.7200,
    47.300,   21.1579,   12.6993,
    47.350,   21.1262,   12.6762,
    47.400,   21.1097,   12.6604,
    47.450,   21.1024,   12.6503,
    47.500,   21.1034,   12.6457,
    47.550,   21.1075,   12.6429,
    47.600,   21.1158,   12.6418,
    47.650,   21.1269,   12.6436,
    47.700,   21.1272,   12.6403,
    47.750,   21.1200,   12.6342,
    47.800,   21.1148,   12.6298,
    47.850,   21.1125,   12.6269,
    47.900,   21.1170,   12.6277,
    47.950,   21.1272,   12.6321,
    48.000,   21.1342,   12.6339,
    48.050,   21.1492,   12.6400,
    48.100,   21.1660,   12.6476,
    48.150,   21.1762,   12.6512,
    48.200,   21.1820,   12.6526,
    48.250,   21.1840,   12.6521,
    48.300,   21.1684,   12.6404,
    48.350,   21.1515,   12.6272,
    48.400,   21.1432,   12.6185,
    48.450,   21.1468,   12.6162,
    48.500,   21.1675,   12.6235,
    48.550,   21.1955,   12.6345,
    48.600,   21.2278,   12.6476,
    48.650,   21.2583,   12.6608,
    48.700,   21.2630,   12.6604,
    48.750,   21.2477,   12.6492,
    48.800,   21.2349,   12.6398,
    48.850,   21.2331,   12.6367,
    48.900,   21.2433,   12.6402,
    48.950,   21.2572,   12.6466,
    49.000,   21.2677,   12.6520,
    49.050,   21.2757,   12.6566,
    49.100,   21.2756,   12.6567,
    49.150,   21.2729,   12.6552,
    49.200,   21.2663,   12.6518,
    49.250,   21.2489,   12.6426,
    49.300,   21.2325,   12.6344,
    49.350,   21.2203,   12.6286,
    49.400,   21.2102,   12.6240,
    49.450,   21.2003,   12.6194,
    49.500,   21.1916,   12.6154,
    49.550,   21.1808,   12.6102,
    49.600,   21.1762,   12.6073,
    49.650,   21.1846,   12.6102,
    49.700,   21.1984,   12.6163,
    49.750,   21.1964,   12.6143,
    49.800,   21.1846,   12.6075,
    49.850,   21.1676,   12.5982,
    49.900,   21.1508,   12.5892,
    49.950,   21.1409,   12.5832,
    50.000,   21.1388,   12.5807,
    50.050,   21.1414,   12.5809,
    50.100,   21.1365,   12.5771,
    50.150,   21.1296,   12.5722,
    50.200,   21.1202,   12.5663,
    50.250,   21.1035,   12.5572,
    50.300,   21.0716,   12.5404,
    50.350,   21.0361,   12.5219,
    50.400,   20.9955,   12.5001,
    50.450,   20.9718,   12.4857,
    50.500,   20.9608,   12.4765,
    50.550,   20.9691,   12.4764,
    50.600,   20.9841,   12.4799,
    50.650,   21.0040,   12.4860,
    50.700,   21.0201,   12.4913,
    50.750,   21.0105,   12.4848,
    50.800,   20.9924,   12.4738,
    50.850,   20.9693,   12.4605,
    50.900,   20.9513,   12.4491,
    50.950,   20.9481,   12.4441,
    51.000,   20.9497,   12.4411,
    51.050,   20.9535,   12.4393,
    51.100,   20.9566,   12.4377,
    51.150,   20.9556,   12.4348,
    51.200,   20.9510,   12.4306,
    51.250,   20.9439,   12.4258,
    51.300,   20.9367,   12.4210,
    51.350,   20.9200,   12.4127,
    51.400,   20.9016,   12.4036,
    51.450,   20.8846,   12.3951,
    51.500,   20.8693,   12.3874,
    51.550,   20.8604,   12.3821,
    51.600,   20.8610,   12.3804,
    51.650,   20.8667,   12.3811,
    51.700,   20.8690,   12.3808,
    51.750,   20.8626,   12.3775,
    51.800,   20.8495,   12.3717,
    51.850,   20.8392,   12.3671,
    51.900,   20.8302,   12.3631,
    51.950,   20.8183,   12.3579,
    52.000,   20.8108,   12.3540,
    52.050,   20.8107,   12.3527,
    52.100,   20.8139,   12.3526,
    52.150,   20.8170,   12.3526,
    52.200,   20.8164,   12.3516,
    52.250,   20.8145,   12.3504,
    52.300,   20.8172,   12.3507,
    52.350,   20.8241,   12.3525,
    52.400,   20.8325,   12.3548,
    52.450,   20.8409,   12.3573,
    52.500,   20.8532,   12.3620,
    52.550,   20.8721,   12.3695,
    52.600,   20.8932,   12.3779,
    52.650,   20.9147,   12.3863,
    52.700,   20.9316,   12.3934,
    52.750,   20.9435,   12.3989,
    52.800,   20.9481,   12.4015,
    52.850,   20.9492,   12.4025,
    52.900,   20.9458,   12.4016,
    52.950,   20.9438,   12.4013,
    53.000,   20.9487,   12.4030,
    53.050,   20.9550,   12.4055,
    53.100,   20.9549,   12.4052,
    53.150,   20.9545,   12.4044,
    53.200,   20.9567,   12.4046,
    53.250,   20.9626,   12.4062,
    53.300,   20.9700,   12.4086,
    53.350,   20.9749,   12.4108,
    53.400,   20.9817,   12.4133,
    53.450,   20.9933,   12.4171,
    53.500,   21.0028,   12.4198,
    53.550,   21.0100,   12.4215,
    53.600,   21.0148,   12.4224,
    53.650,   21.0218,   12.4242,
    53.700,   21.0276,   12.4260,
    53.750,   21.0216,   12.4229,
    53.800,   20.9980,   12.4178,
    53.850,   20.9732,   12.4148,
    53.900,   20.9600,   12.4145,
    53.950,   20.9531,   12.4156,
    54.000,   20.9544,   12.4145,
    54.050,   20.9627,   12.4114,
    54.100,   20.9688,   12.4089,
    54.150,   20.9729,   12.4064,
    54.200,   20.9730,   12.4032,
    54.250,   20.9700,   12.3994,
    54.300,   20.9681,   12.3965,
    54.350,   20.9667,   12.3941,
    54.400,   20.9650,   12.3918,
    54.450,   20.9665,   12.3913,
    54.500,   20.9738,   12.3936,
    54.550,   20.9817,   12.3970,
    54.600,   20.9861,   12.3990,
    54.650,   20.9860,   12.3984,
    54.700,   20.9859,   12.3977,
    54.750,   20.9837,   12.3964,
    54.800,   20.9805,   12.3951,
    54.850,   20.9779,   12.3942,
    54.900,   20.9776,   12.3940,
    54.950,   20.9781,   12.3937,
    55.000,   20.9805,   12.3930,
    55.050,   20.9880,   12.3953,
    55.100,   20.9959,   12.3992,
    55.150,   21.0089,   12.4064,
    55.200,   21.0253,   12.4196,
    55.250,   21.0369,   12.4354,
    55.300,   21.0276,   12.4443,
    55.350,   21.0101,   12.4473,
    55.400,   20.9983,   12.4483,
    55.450,   20.9905,   12.4474,
    55.500,   20.9859,   12.4465,
    55.550,   20.9855,   12.4492,
    55.600,   20.9879,   12.4537,
    55.650,   20.9928,   12.4597,
    55.700,   21.0001,   12.4670,
    55.750,   21.0066,   12.4707,
    55.800,   21.0094,   12.4688,
    55.850,   21.0140,   12.4660,
    55.900,   21.0292,   12.4620,
    55.950,   21.0439,   12.4613,
    56.000,   21.0548,   12.4607,
    56.050,   21.0627,   12.4602,
    56.100,   21.0672,   12.4582,
    56.150,   21.0675,   12.4529,
    56.200,   21.0631,   12.4438,
    56.250,   21.0562,   12.4342,
    56.300,   21.0392,   12.4272,
    56.350,   21.0201,   12.4221,
    56.400,   21.0076,   12.4179,
    56.450,   20.9992,   12.4150,
    56.500,   20.9942,   12.4138,
    56.550,   20.9920,   12.4105,
    56.600,   21.0059,   12.4098,
    56.650,   21.0189,   12.4077,
    56.700,   21.0285,   12.4054,
    56.750,   21.0348,   12.4018,
    56.800,   21.0384,   12.3976,
    56.850,   21.0405,   12.3941,
    56.900,   21.0423,   12.3918,
    56.950,   21.0444,   12.3904,
    57.000,   21.0470,   12.3899,
    57.050,   21.0502,   12.3900,
    57.100,   21.0542,   12.3910,
    57.150,   21.0581,   12.3925,
    57.200,   21.0618,   12.3946,
    57.250,   21.0649,   12.3972,
    57.300,   21.0678,   12.4005,
    57.350,   21.0715,   12.4059,
    57.400,   21.0757,   12.4144,
    57.450,   21.0808,   12.4258,
    57.500,   21.0867,   12.4395,
    57.550,   21.0939,   12.4551,
    57.600,   21.1019,   12.4724,
    57.650,   21.1098,   12.4916,
    57.700,   21.1152,   12.5080,
    57.750,   21.1180,   12.5181,
    57.800,   21.1179,   12.5203,
    57.850,   21.1174,   12.5204,
    57.900,   21.1183,   12.5236,
    57.950,   21.1194,   12.5283,
    58.000,   21.1209,   12.5356,
    58.050,   21.1226,   12.5443,
    58.100,   21.1240,   12.5522,
    58.150,   21.1258,   12.5608,
    58.200,   21.1272,   12.5680,
    58.250,   21.1191,   12.5800,
    58.300,   21.1010,   12.5969,
    58.350,   21.0861,   12.6075,
    58.400,   21.0793,   12.6073,
    58.450,   21.0785,   12.6032,
    58.500,   21.0786,   12.6002,
    58.550,   21.0802,   12.5966,
    58.600,   21.0945,   12.5921,
    58.650,   21.1136,   12.5870,
    58.700,   21.1283,   12.5829,
    58.750,   21.1385,   12.5769,
    58.800,   21.1394,   12.5707,
    58.850,   21.1299,   12.5660,
    58.900,   21.1221,   12.5640,
    58.950,   21.1261,   12.5658,
    59.000,   21.1419,   12.5752,
    59.050,   21.1543,   12.5910,
    59.100,   21.1640,   12.6040,
    59.150,   21.1710,   12.6113,
    59.200,   21.1749,   12.6083,
    59.250,   21.1760,   12.6007,
    59.300,   21.1620,   12.5877,
    59.350,   21.1524,   12.5738,
    59.400,   21.1560,   12.5600,
    59.450,   21.1591,   12.5464,
    59.500,   21.1607,   12.5340,
    59.550,   21.1616,   12.5238,
    59.600,   21.1615,   12.5127,
    59.650,   21.1604,   12.4986,
    59.700,   21.1593,   12.4869,
    59.750,   21.1571,   12.4758,
    59.800,   21.1538,   12.4649,
    59.850,   21.1494,   12.4568,
    59.900,   21.1468,   12.4540,
    59.950,   21.1468,   12.4584,
    60.000,   21.1473,   12.4651,
    60.050,   21.1504,   12.4770,
    60.100,   21.1549,   12.4949,
    60.150,   21.1591,   12.5153,
    60.200,   21.1617,   12.5356,
    60.250,   21.1610,   12.5501,
    60.300,   21.1586,   12.5600,
    60.350,   21.1560,   12.5670,
    60.400,   21.1526,   12.5742,
    60.450,   21.1519,   12.5824,
    60.500,   21.1515,   12.5898,
    60.550,   21.1510,   12.5966,
    60.600,   21.1505,   12.6025,
    60.650,   21.1499,   12.6077,
    60.700,   21.1434,   12.6133,
    60.750,   21.1232,   12.6151,
    60.800,   21.1084,   12.6138,
    60.850,   21.0979,   12.6157,
    60.900,   21.0900,   12.6230,
    60.950,   21.0916,   12.6345,
    61.000,   21.1013,   12.6468,
    61.050,   21.1133,   12.6639,
    61.100,   21.1225,   12.6663,
    61.150,   21.1291,   12.6585,
    61.200,   21.1333,   12.6441,
    61.250,   21.1352,   12.6272,
    61.300,   21.1193,   12.6028,
    61.350,   21.1036,   12.5856,
    61.400,   21.1081,   12.5825,
    61.450,   21.1158,   12.5894,
    61.500,   21.1234,   12.6012,
    61.550,   21.1284,   12.6154,
    61.600,   21.1299,   12.6217,
    61.650,   21.1305,   12.6210,
    61.700,   21.1306,   12.6156,
    61.750,   21.1303,   12.6064,
    61.800,   21.1294,   12.5938,
    61.850,   21.1285,   12.5796,
    61.900,   21.1275,   12.5657,
    61.950,   21.1273,   12.5572,
    62.000,   21.1280,   12.5561,
    62.050,   21.1285,   12.5527,
    62.100,   21.1284,   12.5453,
    62.150,   21.1283,   12.5377,
    62.200,   21.1278,   12.5283,
    62.250,   21.1270,   12.5182,
    62.300,   21.1240,   12.5063,
    62.350,   21.1047,   12.4961,
    62.400,   21.0872,   12.4904,
    62.450,   21.0838,   12.4899,
    62.500,   21.0963,   12.4944,
    62.550,   21.1051,   12.4991,
    62.600,   21.1110,   12.5026,
    62.650,   21.1088,   12.5057,
    62.700,   21.0900,   12.5090,
    62.750,   21.0760,   12.5089,
    62.800,   21.0694,   12.5012,
    62.850,   21.0642,   12.4938,
    62.900,   21.0614,   12.4866,
    62.950,   21.0651,   12.4864,
    63.000,   21.0788,   12.4849,
    63.050,   21.0879,   12.4763,
    63.100,   21.0945,   12.4668,
    63.150,   21.0999,   12.4568,
    63.200,   21.1041,   12.4452,
    63.250,   21.1012,   12.4344,
    63.300,   21.0844,   12.4244,
    63.350,   21.0687,   12.4162,
    63.400,   21.0644,   12.4101,
    63.450,   21.0730,   12.4080,
    63.500,   21.0682,   12.4067,
    63.550,   21.0571,   12.4037,
    63.600,   21.0497,   12.4039,
    63.650,   21.0449,   12.4062,
    63.700,   21.0416,   12.4098,
    63.750,   21.0404,   12.4138,
    63.800,   21.0418,   12.4173,
    63.850,   21.0435,   12.4194,
    63.900,   21.0432,   12.4216,
    63.950,   21.0424,   12.4245,
    64.000,   21.0522,   12.4279,
    64.050,   21.0719,   12.4304,
    64.100,   21.0866,   12.4309,
    64.150,   21.0979,   12.4305,
    64.200,   21.1066,   12.4294,
    64.250,   21.1132,   12.4271,
    64.300,   21.1181,   12.4237,
    64.350,   21.1222,   12.4203,
    64.400,   21.1259,   12.4173,
    64.450,   21.1297,   12.4156,
    64.500,   21.1334,   12.4145,
    64.550,   21.1375,   12.4144,
    64.600,   21.1414,   12.4153,
    64.650,   21.1454,   12.4180,
    64.700,   21.1489,   12.4203,
    64.750,   21.1519,   12.4222,
    64.800,   21.1532,   12.4207,
    64.850,   21.1533,   12.4163,
    64.900,   21.1539,   12.4123,
    64.950,   21.1549,   12.4092,
    65.000,   21.1564,   12.4065,
    65.050,   21.1583,   12.4045,
    65.100,   21.1593,   12.4012,
    65.150,   21.1598,   12.3957,
    65.200,   21.1606,   12.3918,
    65.250,   21.1616,   12.3880,
    65.300,   21.1625,   12.3845,
    65.350,   21.1628,   12.3794,
    65.400,   21.1627,   12.3737,
    65.450,   21.1631,   12.3685,
    65.500,   21.1645,   12.3644,
    65.550,   21.1663,   12.3614,
    65.600,   21.1687,   12.3592,
    65.650,   21.1717,   12.3575,
    65.700,   21.1749,   12.3564,
    65.750,   21.1765,   12.3541,
    65.800,   21.1764,   12.3498,
    65.850,   21.1762,   12.3453,
    65.900,   21.1764,   12.3412,
    65.950,   21.1779,   12.3381,
    66.000,   21.1814,   12.3366,
    66.050,   21.1864,   12.3370,
    66.100,   21.1913,   12.3366,
    66.150,   21.1965,   12.3388,
    66.200,   21.2004,   12.3407,
    66.250,   21.2007,   12.3391,
    66.300,   21.1947,   12.3343,
    66.350,   21.1786,   12.3296,
    66.400,   21.1601,   12.3263,
    66.450,   21.1470,   12.3236,
    66.500,   21.1390,   12.3218,
    66.550,   21.1341,   12.3217,
    66.600,   21.1300,   12.3216,
    66.650,   21.1276,   12.3208,
    66.700,   21.1265,   12.3192,
    66.750,   21.1262,   12.3170,
    66.800,   21.1294,   12.3163,
    66.850,   21.1364,   12.3169,
    66.900,   21.1588,   12.3196,
    66.950,   21.1765,   12.3202,
    67.000,   21.1883,   12.3207,
    67.050,   21.1968,   12.3214,
    67.100,   21.2034,   12.3223,
