                    JDAY,WB,VOLIN(m3),VOLPR(m3),VOLOUT(m3),VOLWD(m3),VOLEV(m3),VOLDT(m3),VOLTRB(m3),VOLICE(m3),%VOLerror
 42015.000,   1,  0.44846583E+12,   0.00000000E+00,  -0.45036816E+12,   0.00000000E+00,   0.00000000E+00,   0.19122563E+10,   0.00000000E+00,   0.00000000E+00,   0.11166484E-05,
 42016.000,   1,  0.44874506E+12,   0.00000000E+00,  -0.45064919E+12,   0.00000000E+00,   0.00000000E+00,   0.19146621E+10,   0.00000000E+00,   0.00000000E+00,   0.10112623E-05,
 42016.999,   1,  0.44903546E+12,   0.00000000E+00,  -0.45093705E+12,   0.00000000E+00,   0.00000000E+00,   0.19117332E+10,   0.00000000E+00,   0.00000000E+00,   0.10202724E-05,
 42018.000,   1,  0.44934116E+12,   0.00000000E+00,  -0.45125664E+12,   0.00000000E+00,   0.00000000E+00,   0.19217861E+10,   0.00000000E+00,   0.00000000E+00,   0.16372987E-05,
 42019.000,   1,  0.44965241E+12,   0.00000000E+00,  -0.45160674E+12,   0.00000000E+00,   0.00000000E+00,   0.19629887E+10,   0.00000000E+00,   0.00000000E+00,   0.12216109E-05,
 42019.999,   1,  0.44998079E+12,   0.00000000E+00,  -0.45194955E+12,   0.00000000E+00,   0.00000000E+00,   0.19851660E+10,   0.00000000E+00,   0.00000000E+00,   0.65041670E-06,
 42021.000,   1,  0.45032499E+12,   0.00000000E+00,  -0.45227009E+12,   0.00000000E+00,   0.00000000E+00,   0.19589187E+10,   0.00000000E+00,   0.00000000E+00,   0.76672449E-06,
 42022.000,   1,  0.45066321E+12,   0.00000000E+00,  -0.45258536E+12,   0.00000000E+00,   0.00000000E+00,   0.19314233E+10,   0.00000000E+00,   0.00000000E+00,   0.11530364E-05,
 42022.999,   1,  0.45098715E+12,   0.00000000E+00,  -0.45287947E+12,   0.00000000E+00,   0.00000000E+00,   0.19027008E+10,   0.00000000E+00,   0.00000000E+00,   0.10487976E-05,
 42024.000,   1,  0.45129239E+12,   0.00000000E+00,  -0.45317415E+12,   0.00000000E+00,   0.00000000E+00,   0.18932998E+10,   0.00000000E+00,   0.00000000E+00,   0.98381947E-06,
 42025.000,   1,  0.45158856E+12,   0.00000000E+00,  -0.45350004E+12,   0.00000000E+00,   0.00000000E+00,   0.19208568E+10,   0.00000000E+00,   0.00000000E+00,   0.11229508E-05,
 42026.000,   1,  0.45189590E+12,   0.00000000E+00,  -0.45382468E+12,   0.00000000E+00,   0.00000000E+00,   0.19377440E+10,   0.00000000E+00,   0.00000000E+00,   0.11312914E-05,
 42026.999,   1,  0.45220374E+12,   0.00000000E+00,  -0.45413445E+12,   0.00000000E+00,   0.00000000E+00,   0.19441962E+10,   0.00000000E+00,   0.00000000E+00,   0.73965356E-06,
 42028.000,   1,  0.45250968E+12,   0.00000000E+00,  -0.45442472E+12,   0.00000000E+00,   0.00000000E+00,   0.19258857E+10,   0.00000000E+00,   0.00000000E+00,   0.92213603E-06,
 42028.999,   1,  0.45282251E+12,   0.00000000E+00,  -0.45471634E+12,   0.00000000E+00,   0.00000000E+00,   0.19030620E+10,   0.00000000E+00,   0.00000000E+00,   0.11059205E-05,
 42029.999,   1,  0.45311741E+12,   0.00000000E+00,  -0.45501604E+12,   0.00000000E+00,   0.00000000E+00,   0.19096550E+10,   0.00000000E+00,   0.00000000E+00,   0.88568979E-06,
 42031.000,   1,  0.45341024E+12,   0.00000000E+00,  -0.45531965E+12,   0.00000000E+00,   0.00000000E+00,   0.19223460E+10,   0.00000000E+00,   0.00000000E+00,   0.73073127E-06,
 42032.000,   1,  0.45372194E+12,   0.00000000E+00,  -0.45563910E+12,   0.00000000E+00,   0.00000000E+00,   0.19370948E+10,   0.00000000E+00,   0.00000000E+00,   0.50546143E-06,
 42032.999,   1,  0.45402816E+12,   0.00000000E+00,  -0.45596974E+12,   0.00000000E+00,   0.00000000E+00,   0.19628645E+10,   0.00000000E+00,   0.00000000E+00,   0.45544899E-06,
 42033.999,   1,  0.45433716E+12,   0.00000000E+00,  -0.45630796E+12,   0.00000000E+00,   0.00000000E+00,   0.19888123E+10,   0.00000000E+00,   0.00000000E+00,   0.54114504E-06,
 42035.000,   1,  0.45466393E+12,   0.00000000E+00,  -0.45665899E+12,   0.00000000E+00,   0.00000000E+00,   0.20125300E+10,   0.00000000E+00,   0.00000000E+00,   0.58343954E-06,
 42035.999,   1,  0.45499288E+12,   0.00000000E+00,  -0.45700399E+12,   0.00000000E+00,   0.00000000E+00,   0.20253647E+10,   0.00000000E+00,   0.00000000E+00,   0.74718650E-06,
 42037.000,   1,  0.45533457E+12,   0.00000000E+00,  -0.45732606E+12,   0.00000000E+00,   0.00000000E+00,   0.20062073E+10,   0.00000000E+00,   0.00000000E+00,   0.74451473E-06,
 42038.000,   1,  0.45569196E+12,   0.00000000E+00,  -0.45763575E+12,   0.00000000E+00,   0.00000000E+00,   0.19610609E+10,   0.00000000E+00,   0.00000000E+00,   0.61491038E-06,
 42039.000,   1,  0.45603325E+12,   0.00000000E+00,  -0.45796204E+12,   0.00000000E+00,   0.00000000E+00,   0.19426762E+10,   0.00000000E+00,   0.00000000E+00,   0.78126285E-06,
 42040.000,   1,  0.45637301E+12,   0.00000000E+00,  -0.45831258E+12,   0.00000000E+00,   0.00000000E+00,   0.19510023E+10,   0.00000000E+00,   0.00000000E+00,   0.90372657E-06,
 42040.999,   1,  0.45672928E+12,   0.00000000E+00,  -0.45866993E+12,   0.00000000E+00,   0.00000000E+00,   0.19554816E+10,   0.00000000E+00,   0.00000000E+00,   0.72986625E-06,
 42042.000,   1,  0.45708878E+12,   0.00000000E+00,  -0.45902784E+12,   0.00000000E+00,   0.00000000E+00,   0.19546217E+10,   0.00000000E+00,   0.00000000E+00,   0.68523262E-06,
 42042.999,   1,  0.45744731E+12,   0.00000000E+00,  -0.45936970E+12,   0.00000000E+00,   0.00000000E+00,   0.19379250E+10,   0.00000000E+00,   0.00000000E+00,   0.71326338E-06,
 42043.999,   1,  0.45779011E+12,   0.00000000E+00,  -0.45969775E+12,   0.00000000E+00,   0.00000000E+00,   0.19229793E+10,   0.00000000E+00,   0.00000000E+00,   0.70695109E-06,
 42045.000,   1,  0.45810975E+12,   0.00000000E+00,  -0.45998992E+12,   0.00000000E+00,   0.00000000E+00,   0.18877777E+10,   0.00000000E+00,   0.00000000E+00,   0.13979130E-05,
 42046.000,   1,  0.45843997E+12,   0.00000000E+00,  -0.46027713E+12,   0.00000000E+00,   0.00000000E+00,   0.18436761E+10,   0.00000000E+00,   0.00000000E+00,   0.16593043E-05,
 42047.000,   1,  0.45876583E+12,   0.00000000E+00,  -0.46060466E+12,   0.00000000E+00,   0.00000000E+00,   0.18482745E+10,   0.00000000E+00,   0.00000000E+00,   0.12141387E-05,
 42047.999,   1,  0.45905560E+12,   0.00000000E+00,  -0.46094627E+12,   0.00000000E+00,   0.00000000E+00,   0.18963991E+10,   0.00000000E+00,   0.00000000E+00,   0.20000744E-05,
 42049.000,   1,  0.45933742E+12,   0.00000000E+00,  -0.46127736E+12,   0.00000000E+00,   0.00000000E+00,   0.19419989E+10,   0.00000000E+00,   0.00000000E+00,   0.54899217E-05,
 42050.000,   1,  0.45963870E+12,   0.00000000E+00,  -0.46158320E+12,   0.00000000E+00,   0.00000000E+00,   0.19490197E+10,   0.00000000E+00,   0.00000000E+00,   0.24657818E-05,
 42051.000,   1,  0.45995277E+12,   0.00000000E+00,  -0.46190404E+12,   0.00000000E+00,   0.00000000E+00,   0.19600910E+10,   0.00000000E+00,   0.00000000E+00,   0.11844190E-05,
 42052.000,   1,  0.46027243E+12,   0.00000000E+00,  -0.46224877E+12,   0.00000000E+00,   0.00000000E+00,   0.19855824E+10,   0.00000000E+00,   0.00000000E+00,   0.10823477E-05,
 42053.000,   1,  0.46060787E+12,   0.00000000E+00,  -0.46260111E+12,   0.00000000E+00,   0.00000000E+00,   0.20041364E+10,   0.00000000E+00,   0.00000000E+00,   0.89311154E-06,
 42054.000,   1,  0.46095176E+12,   0.00000000E+00,  -0.46295369E+12,   0.00000000E+00,   0.00000000E+00,   0.20176150E+10,   0.00000000E+00,   0.00000000E+00,   0.57254019E-06,
 42055.000,   1,  0.46130681E+12,   0.00000000E+00,  -0.46331040E+12,   0.00000000E+00,   0.00000000E+00,   0.20248091E+10,   0.00000000E+00,   0.00000000E+00,   0.43129965E-06,
 42055.999,   1,  0.46166695E+12,   0.00000000E+00,  -0.46367474E+12,   0.00000000E+00,   0.00000000E+00,   0.20339222E+10,   0.00000000E+00,   0.00000000E+00,   0.38261936E-06,
 42057.000,   1,  0.46201574E+12,   0.00000000E+00,  -0.46404206E+12,   0.00000000E+00,   0.00000000E+00,   0.20510372E+10,   0.00000000E+00,   0.00000000E+00,   0.39664082E-06,
 42057.999,   1,  0.46236448E+12,   0.00000000E+00,  -0.46443221E+12,   0.00000000E+00,   0.00000000E+00,   0.20884664E+10,   0.00000000E+00,   0.00000000E+00,   0.49145242E-06,
 42058.999,   1,  0.46272313E+12,   0.00000000E+00,  -0.46479243E+12,   0.00000000E+00,   0.00000000E+00,   0.20889445E+10,   0.00000000E+00,   0.00000000E+00,   0.50222370E-06,
 42059.999,   1,  0.46309622E+12,   0.00000000E+00,  -0.46510642E+12,   0.00000000E+00,   0.00000000E+00,   0.20273324E+10,   0.00000000E+00,   0.00000000E+00,   0.57638522E-06,
 42061.000,   1,  0.46346168E+12,   0.00000000E+00,  -0.46543741E+12,   0.00000000E+00,   0.00000000E+00,   0.19868019E+10,   0.00000000E+00,   0.00000000E+00,   0.93972324E-06,
 42062.000,   1,  0.46378269E+12,   0.00000000E+00,  -0.46577743E+12,   0.00000000E+00,   0.00000000E+00,   0.20021219E+10,   0.00000000E+00,   0.00000000E+00,   0.13473621E-05,
 42063.000,   1,  0.46408242E+12,   0.00000000E+00,  -0.46608876E+12,   0.00000000E+00,   0.00000000E+00,   0.20137342E+10,   0.00000000E+00,   0.00000000E+00,   0.13293236E-05,
 42064.000,   1,  0.46439707E+12,   0.00000000E+00,  -0.46638269E+12,   0.00000000E+00,   0.00000000E+00,   0.19939776E+10,   0.00000000E+00,   0.00000000E+00,   0.99781686E-06,
 42064.999,   1,  0.46471837E+12,   0.00000000E+00,  -0.46668895E+12,   0.00000000E+00,   0.00000000E+00,   0.19797263E+10,   0.00000000E+00,   0.00000000E+00,   0.89551710E-06,
 42066.000,   1,  0.46503182E+12,   0.00000000E+00,  -0.46702531E+12,   0.00000000E+00,   0.00000000E+00,   0.20050169E+10,   0.00000000E+00,   0.00000000E+00,   0.72147273E-06,
 42067.000,   1,  0.46533409E+12,   0.00000000E+00,  -0.46737500E+12,   0.00000000E+00,   0.00000000E+00,   0.20533821E+10,   0.00000000E+00,   0.00000000E+00,   0.65011180E-06,
 42067.999,   1,  0.46564508E+12,   0.00000000E+00,  -0.46772153E+12,   0.00000000E+00,   0.00000000E+00,   0.20890648E+10,   0.00000000E+00,   0.00000000E+00,   0.67506296E-06,
 42068.999,   1,  0.46599919E+12,   0.00000000E+00,  -0.46808234E+12,   0.00000000E+00,   0.00000000E+00,   0.21024733E+10,   0.00000000E+00,   0.00000000E+00,   0.46016969E-06,
 42070.000,   1,  0.46637127E+12,   0.00000000E+00,  -0.46844890E+12,   0.00000000E+00,   0.00000000E+00,   0.20966395E+10,   0.00000000E+00,   0.00000000E+00,   0.44118588E-06,
 42071.000,   1,  0.46672963E+12,   0.00000000E+00,  -0.46880633E+12,   0.00000000E+00,   0.00000000E+00,   0.20927114E+10,   0.00000000E+00,   0.00000000E+00,   0.52857371E-06,
 42072.000,   1,  0.46707615E+12,   0.00000000E+00,  -0.46913646E+12,   0.00000000E+00,   0.00000000E+00,   0.20770301E+10,   0.00000000E+00,   0.00000000E+00,   0.52646357E-06,
 42073.000,   1,  0.46740618E+12,   0.00000000E+00,  -0.46941919E+12,   0.00000000E+00,   0.00000000E+00,   0.20258756E+10,   0.00000000E+00,   0.00000000E+00,   0.79038573E-06,
 42073.999,   1,  0.46771871E+12,   0.00000000E+00,  -0.46970508E+12,   0.00000000E+00,   0.00000000E+00,   0.19918249E+10,   0.00000000E+00,   0.00000000E+00,   0.18288061E-05,
 42075.000,   1,  0.46801137E+12,   0.00000000E+00,  -0.47001822E+12,   0.00000000E+00,   0.00000000E+00,   0.20146708E+10,   0.00000000E+00,   0.00000000E+00,   0.12781473E-05,
 42076.000,   1,  0.46829047E+12,   0.00000000E+00,  -0.47032352E+12,   0.00000000E+00,   0.00000000E+00,   0.20536696E+10,   0.00000000E+00,   0.00000000E+00,   0.47783997E-06,
 42077.000,   1,  0.46857078E+12,   0.00000000E+00,  -0.47059182E+12,   0.00000000E+00,   0.00000000E+00,   0.20450643E+10,   0.00000000E+00,   0.00000000E+00,   0.41976616E-06,
 42077.999,   1,  0.46886079E+12,   0.00000000E+00,  -0.47083775E+12,   0.00000000E+00,   0.00000000E+00,   0.19941076E+10,   0.00000000E+00,   0.00000000E+00,   0.55031067E-06,
 42079.000,   1,  0.46915100E+12,   0.00000000E+00,  -0.47113161E+12,   0.00000000E+00,   0.00000000E+00,   0.19922301E+10,   0.00000000E+00,   0.00000000E+00,   0.78988141E-06,
 42080.000,   1,  0.46944706E+12,   0.00000000E+00,  -0.47145948E+12,   0.00000000E+00,   0.00000000E+00,   0.20250733E+10,   0.00000000E+00,   0.00000000E+00,   0.70702096E-06,
 42080.999,   1,  0.46974844E+12,   0.00000000E+00,  -0.47175934E+12,   0.00000000E+00,   0.00000000E+00,   0.20223997E+10,   0.00000000E+00,   0.00000000E+00,   0.78623329E-06,
 42082.000,   1,  0.47003366E+12,   0.00000000E+00,  -0.47204629E+12,   0.00000000E+00,   0.00000000E+00,   0.20227308E+10,   0.00000000E+00,   0.00000000E+00,   0.91451242E-06,
 42083.000,   1,  0.47030268E+12,   0.00000000E+00,  -0.47235667E+12,   0.00000000E+00,   0.00000000E+00,   0.20655287E+10,   0.00000000E+00,   0.00000000E+00,   0.78818478E-06,
 42083.999,   1,  0.47057406E+12,   0.00000000E+00,  -0.47267690E+12,   0.00000000E+00,   0.00000000E+00,   0.21083451E+10,   0.00000000E+00,   0.00000000E+00,   0.16464348E-05,
 42085.000,   1,  0.47088736E+12,   0.00000000E+00,  -0.47299495E+12,   0.00000000E+00,   0.00000000E+00,   0.21132393E+10,   0.00000000E+00,   0.00000000E+00,   0.17033726E-05,
 42086.000,   1,  0.47124223E+12,   0.00000000E+00,  -0.47333409E+12,   0.00000000E+00,   0.00000000E+00,   0.21066350E+10,   0.00000000E+00,   0.00000000E+00,   0.65747095E-06,
 42086.999,   1,  0.47159934E+12,   0.00000000E+00,  -0.47368173E+12,   0.00000000E+00,   0.00000000E+00,   0.20958465E+10,   0.00000000E+00,   0.00000000E+00,   0.74675901E-06,
 42087.999,   1,  0.47193071E+12,   0.00000000E+00,  -0.47400434E+12,   0.00000000E+00,   0.00000000E+00,   0.20858908E+10,   0.00000000E+00,   0.00000000E+00,   0.88678312E-06,
 42089.000,   1,  0.47223798E+12,   0.00000000E+00,  -0.47431487E+12,   0.00000000E+00,   0.00000000E+00,   0.20881903E+10,   0.00000000E+00,   0.00000000E+00,   0.92169555E-06,
 42090.000,   1,  0.47253348E+12,   0.00000000E+00,  -0.47462267E+12,   0.00000000E+00,   0.00000000E+00,   0.20910692E+10,   0.00000000E+00,   0.00000000E+00,   0.58289199E-05,
 42090.999,   1,  0.47282932E+12,   0.00000000E+00,  -0.47491692E+12,   0.00000000E+00,   0.00000000E+00,   0.20876751E+10,   0.00000000E+00,   0.00000000E+00,   0.15082884E-03,
 42091.999,   1,  0.47314630E+12,   0.00000000E+00,  -0.47522452E+12,   0.00000000E+00,   0.00000000E+00,   0.20912443E+10,   0.00000000E+00,   0.00000000E+00,   0.83080812E-06,
 42093.000,   1,  0.47347213E+12,   0.00000000E+00,  -0.47556371E+12,   0.00000000E+00,   0.00000000E+00,   0.21097728E+10,   0.00000000E+00,   0.00000000E+00,   0.58482928E-06,
 42093.999,   1,  0.47381309E+12,   0.00000000E+00,  -0.47588946E+12,   0.00000000E+00,   0.00000000E+00,   0.20930927E+10,   0.00000000E+00,   0.00000000E+00,   0.62873524E-06,
 42095.000,   1,  0.47416240E+12,   0.00000000E+00,  -0.47620340E+12,   0.00000000E+00,   0.00000000E+00,   0.20573833E+10,   0.00000000E+00,   0.00000000E+00,   0.58285195E-06,
 42096.000,   1,  0.47446769E+12,   0.00000000E+00,  -0.47651285E+12,   0.00000000E+00,   0.00000000E+00,   0.20571116E+10,   0.00000000E+00,   0.00000000E+00,   0.75745930E-06,
 42096.999,   1,  0.47475178E+12,   0.00000000E+00,  -0.47680927E+12,   0.00000000E+00,   0.00000000E+00,   0.20737427E+10,   0.00000000E+00,   0.00000000E+00,   0.56552798E-06,
 42097.999,   1,  0.47504369E+12,   0.00000000E+00,  -0.47710534E+12,   0.00000000E+00,   0.00000000E+00,   0.20821680E+10,   0.00000000E+00,   0.00000000E+00,   0.45748363E-06,
 42098.999,   1,  0.47533623E+12,   0.00000000E+00,  -0.47740446E+12,   0.00000000E+00,   0.00000000E+00,   0.20854615E+10,   0.00000000E+00,   0.00000000E+00,   0.54416135E-06,
 42100.000,   1,  0.47563226E+12,   0.00000000E+00,  -0.47770732E+12,   0.00000000E+00,   0.00000000E+00,   0.20891018E+10,   0.00000000E+00,   0.00000000E+00,   0.63468655E-06,
 42101.000,   1,  0.47594182E+12,   0.00000000E+00,  -0.47799722E+12,   0.00000000E+00,   0.00000000E+00,   0.20677148E+10,   0.00000000E+00,   0.00000000E+00,   0.70354644E-06,
 42101.999,   1,  0.47625693E+12,   0.00000000E+00,  -0.47827751E+12,   0.00000000E+00,   0.00000000E+00,   0.20336466E+10,   0.00000000E+00,   0.00000000E+00,   0.63669564E-06,
 42102.999,   1,  0.47653581E+12,   0.00000000E+00,  -0.47856780E+12,   0.00000000E+00,   0.00000000E+00,   0.20436294E+10,   0.00000000E+00,   0.00000000E+00,   0.71046128E-06,
 42104.000,   1,  0.47679173E+12,   0.00000000E+00,  -0.47885288E+12,   0.00000000E+00,   0.00000000E+00,   0.20651370E+10,   0.00000000E+00,   0.00000000E+00,   0.22842105E-05,
 42105.000,   1,  0.47706064E+12,   0.00000000E+00,  -0.47911577E+12,   0.00000000E+00,   0.00000000E+00,   0.20490989E+10,   0.00000000E+00,   0.00000000E+00,  -0.14571813E-05,
 42106.000,   1,  0.47733032E+12,   0.00000000E+00,  -0.47938039E+12,   0.00000000E+00,   0.00000000E+00,   0.20336490E+10,   0.00000000E+00,   0.00000000E+00,  -0.54634416E-06,
 42107.000,   1,  0.47758252E+12,   0.00000000E+00,  -0.47964501E+12,   0.00000000E+00,   0.00000000E+00,   0.20444496E+10,   0.00000000E+00,   0.00000000E+00,  -0.49072479E-06,
 42108.000,   1,  0.47784077E+12,   0.00000000E+00,  -0.47988869E+12,   0.00000000E+00,   0.00000000E+00,   0.20359094E+10,   0.00000000E+00,   0.00000000E+00,  -0.79959530E-06,
 42109.000,   1,  0.47812027E+12,   0.00000000E+00,  -0.48012421E+12,   0.00000000E+00,   0.00000000E+00,   0.19955149E+10,   0.00000000E+00,   0.00000000E+00,  -0.11570517E-05,
 42110.000,   1,  0.47839294E+12,   0.00000000E+00,  -0.48039339E+12,   0.00000000E+00,   0.00000000E+00,   0.20028985E+10,   0.00000000E+00,   0.00000000E+00,   0.39364191E-05,
 42111.000,   1,  0.47864493E+12,   0.00000000E+00,  -0.48066027E+12,   0.00000000E+00,   0.00000000E+00,   0.20253209E+10,   0.00000000E+00,   0.00000000E+00,   0.88606048E-06,
 42111.999,   1,  0.47890551E+12,   0.00000000E+00,  -0.48089138E+12,   0.00000000E+00,   0.00000000E+00,   0.19939131E+10,   0.00000000E+00,   0.00000000E+00,   0.10766621E-05,
 42113.000,   1,  0.47917652E+12,   0.00000000E+00,  -0.48112345E+12,   0.00000000E+00,   0.00000000E+00,   0.19578415E+10,   0.00000000E+00,   0.00000000E+00,   0.84861573E-06,
 42114.000,   1,  0.47941475E+12,   0.00000000E+00,  -0.48135661E+12,   0.00000000E+00,   0.00000000E+00,   0.19587693E+10,   0.00000000E+00,   0.00000000E+00,   0.51142569E-06,
 42115.000,   1,  0.47962874E+12,   0.00000000E+00,  -0.48159091E+12,   0.00000000E+00,   0.00000000E+00,   0.19797924E+10,   0.00000000E+00,   0.00000000E+00,   0.50238950E-06,
 42115.999,   1,  0.47985348E+12,   0.00000000E+00,  -0.48181040E+12,   0.00000000E+00,   0.00000000E+00,   0.19712508E+10,   0.00000000E+00,   0.00000000E+00,   0.61511383E-06,
 42117.000,   1,  0.48009060E+12,   0.00000000E+00,  -0.48203366E+12,   0.00000000E+00,   0.00000000E+00,   0.19561214E+10,   0.00000000E+00,   0.00000000E+00,   0.69553355E-06,
 42118.000,   1,  0.48032525E+12,   0.00000000E+00,  -0.48228778E+12,   0.00000000E+00,   0.00000000E+00,   0.19749780E+10,   0.00000000E+00,   0.00000000E+00,   0.73305228E-06,
 42118.999,   1,  0.48055360E+12,   0.00000000E+00,  -0.48251498E+12,   0.00000000E+00,   0.00000000E+00,   0.19720798E+10,   0.00000000E+00,   0.00000000E+00,   0.88417230E-06,
 42120.000,   1,  0.48080047E+12,   0.00000000E+00,  -0.48271354E+12,   0.00000000E+00,   0.00000000E+00,   0.19228139E+10,   0.00000000E+00,   0.00000000E+00,   0.10013317E-05,
 42120.999,   1,  0.48104596E+12,   0.00000000E+00,  -0.48293665E+12,   0.00000000E+00,   0.00000000E+00,   0.18989743E+10,   0.00000000E+00,   0.00000000E+00,   0.11679917E-05,
 42121.999,   1,  0.48126070E+12,   0.00000000E+00,  -0.48317861E+12,   0.00000000E+00,   0.00000000E+00,   0.19291191E+10,   0.00000000E+00,   0.00000000E+00,   0.87037675E-06,
 42123.000,   1,  0.48151217E+12,   0.00000000E+00,  -0.48344128E+12,   0.00000000E+00,   0.00000000E+00,   0.19529983E+10,   0.00000000E+00,   0.00000000E+00,   0.40599076E-06,
 42124.000,   1,  0.48173865E+12,   0.00000000E+00,  -0.48367057E+12,   0.00000000E+00,   0.00000000E+00,   0.19552661E+10,   0.00000000E+00,   0.00000000E+00,   0.44444992E-06,
 42124.999,   1,  0.48192832E+12,   0.00000000E+00,  -0.48389664E+12,   0.00000000E+00,   0.00000000E+00,   0.19827623E+10,   0.00000000E+00,   0.00000000E+00,   0.74043599E-06,
 42126.000,   1,  0.48217025E+12,   0.00000000E+00,  -0.48417739E+12,   0.00000000E+00,   0.00000000E+00,   0.20205117E+10,   0.00000000E+00,   0.00000000E+00,   0.82675696E-06,
 42126.999,   1,  0.48243323E+12,   0.00000000E+00,  -0.48444663E+12,   0.00000000E+00,   0.00000000E+00,   0.20264567E+10,   0.00000000E+00,   0.00000000E+00,   0.87288392E-06,
 42128.000,   1,  0.48270420E+12,   0.00000000E+00,  -0.48470596E+12,   0.00000000E+00,   0.00000000E+00,   0.20175965E+10,   0.00000000E+00,   0.00000000E+00,   0.71494451E-06,
 42129.000,   1,  0.48298319E+12,   0.00000000E+00,  -0.48496718E+12,   0.00000000E+00,   0.00000000E+00,   0.19988113E+10,   0.00000000E+00,   0.00000000E+00,   0.77266081E-06,
 42130.000,   1,  0.48326543E+12,   0.00000000E+00,  -0.48520154E+12,   0.00000000E+00,   0.00000000E+00,   0.19458467E+10,   0.00000000E+00,   0.00000000E+00,   0.11725123E-05,
 42130.999,   1,  0.48353562E+12,   0.00000000E+00,  -0.48543693E+12,   0.00000000E+00,   0.00000000E+00,   0.19176775E+10,   0.00000000E+00,   0.00000000E+00,   0.70756657E-06,
 42132.000,   1,  0.48377063E+12,   0.00000000E+00,  -0.48567818E+12,   0.00000000E+00,   0.00000000E+00,   0.19274309E+10,   0.00000000E+00,   0.00000000E+00,   0.58540775E-06,
 42132.999,   1,  0.48399119E+12,   0.00000000E+00,  -0.48590403E+12,   0.00000000E+00,   0.00000000E+00,   0.19305622E+10,   0.00000000E+00,   0.00000000E+00,   0.67639048E-06,
 42134.000,   1,  0.48421603E+12,   0.00000000E+00,  -0.48613073E+12,   0.00000000E+00,   0.00000000E+00,   0.19350949E+10,   0.00000000E+00,   0.00000000E+00,   0.59089782E-06,
 42134.999,   1,  0.48442554E+12,   0.00000000E+00,  -0.48635666E+12,   0.00000000E+00,   0.00000000E+00,   0.19473439E+10,   0.00000000E+00,   0.00000000E+00,   0.71156628E-06,
 42136.000,   1,  0.48463082E+12,   0.00000000E+00,  -0.48661146E+12,   0.00000000E+00,   0.00000000E+00,   0.19908739E+10,   0.00000000E+00,   0.00000000E+00,   0.11453571E-05,
 42137.000,   1,  0.48485890E+12,   0.00000000E+00,  -0.48689926E+12,   0.00000000E+00,   0.00000000E+00,   0.20546663E+10,   0.00000000E+00,   0.00000000E+00,   0.86600042E-06,
 42138.000,   1,  0.48511805E+12,   0.00000000E+00,  -0.48717732E+12,   0.00000000E+00,   0.00000000E+00,   0.20775423E+10,   0.00000000E+00,   0.00000000E+00,   0.68658232E-06,
 42139.000,   1,  0.48540141E+12,   0.00000000E+00,  -0.48744772E+12,   0.00000000E+00,   0.00000000E+00,   0.20652871E+10,   0.00000000E+00,   0.00000000E+00,   0.65905110E-06,
 42140.000,   1,  0.48569980E+12,   0.00000000E+00,  -0.48771294E+12,   0.00000000E+00,   0.00000000E+00,   0.20300083E+10,   0.00000000E+00,   0.00000000E+00,   0.74422504E-06,
 42140.999,   1,  0.48598325E+12,   0.00000000E+00,  -0.48796871E+12,   0.00000000E+00,   0.00000000E+00,   0.19949329E+10,   0.00000000E+00,   0.00000000E+00,   0.13124921E-05,
 42141.999,   1,  0.48623357E+12,   0.00000000E+00,  -0.48823050E+12,   0.00000000E+00,   0.00000000E+00,   0.20052708E+10,   0.00000000E+00,   0.00000000E+00,   0.15089428E-05,
 42143.000,   1,  0.48648184E+12,   0.00000000E+00,  -0.48849641E+12,   0.00000000E+00,   0.00000000E+00,   0.20273205E+10,   0.00000000E+00,   0.00000000E+00,   0.97984437E-06,
 42143.999,   1,  0.48674746E+12,   0.00000000E+00,  -0.48878409E+12,   0.00000000E+00,   0.00000000E+00,   0.20562445E+10,   0.00000000E+00,   0.00000000E+00,   0.63747621E-06,
 42144.999,   1,  0.48701190E+12,   0.00000000E+00,  -0.48908505E+12,   0.00000000E+00,   0.00000000E+00,   0.20936594E+10,   0.00000000E+00,   0.00000000E+00,   0.58437206E-06,
 42146.000,   1,  0.48728632E+12,   0.00000000E+00,  -0.48937190E+12,   0.00000000E+00,   0.00000000E+00,   0.21018218E+10,   0.00000000E+00,   0.00000000E+00,   0.76933086E-06,
 42146.999,   1,  0.48759275E+12,   0.00000000E+00,  -0.48967163E+12,   0.00000000E+00,   0.00000000E+00,   0.20925962E+10,   0.00000000E+00,   0.00000000E+00,   0.92828535E-06,
 42147.999,   1,  0.48791319E+12,   0.00000000E+00,  -0.48999346E+12,   0.00000000E+00,   0.00000000E+00,   0.20905350E+10,   0.00000000E+00,   0.00000000E+00,   0.12665653E-05,
 42149.000,   1,  0.48821774E+12,   0.00000000E+00,  -0.49029281E+12,   0.00000000E+00,   0.00000000E+00,   0.20836785E+10,   0.00000000E+00,   0.00000000E+00,   0.14655307E-05,
 42149.999,   1,  0.48851460E+12,   0.00000000E+00,  -0.49058447E+12,   0.00000000E+00,   0.00000000E+00,   0.20833819E+10,   0.00000000E+00,   0.00000000E+00,   0.93148785E-06,
 42150.999,   1,  0.48880268E+12,   0.00000000E+00,  -0.49087384E+12,   0.00000000E+00,   0.00000000E+00,   0.20855823E+10,   0.00000000E+00,   0.00000000E+00,   0.89672395E-06,
